nice camera,1
Best phone and awesome camera,1
worst phone i have purchase in life there is lots of proboem mice dosend work i shoud use earphone or speaker to talk once u update mobile will not turn on again so i have got replaced and service center people said this is common problem in all lenovo k6 i will suggest not to bye this mobile,-1
all and all phone is goodjust didnt rated everything 5you can understandearphone could have been more better and display feel little narrow,0
simply super,1
suit for cam and performance,0
Good camera and display Missing many features like remote,0
Unbelievable,0
this mobaile display is bettar,0
Dont buy Lenovo k6 power is a very bad mobile set I have purchased  within 15 month its mic started not working,-1
Very poor product Having trouble with product,-1
got this phone in low rengejust 12999 just imagine,0
BEST PHONE UNDER 14K I LOVE IT,1
Worst phone mic problem mobile eeting problem no buying this phone,-1
is very nice protect on this putchet super mobile battery backup not best but is good,0
must buy,0
NYC phone oppo,0
Heating problum in summer after  1 hours use,0
wrost disply qulity and brightness,0
Touch screen not work wellover all experience is poor,-1
Very bad decision,-1
good phone thanks oppo,1
Valuable for money I like it ,0
i liked that mobile very much,1
Very bad product,-1
Exchange policy not good,-1
It is a bad mobile because it heat up after changing,-1
thanks for Asus for giving a value for money smartphone but the charger in the box is not from Asus this is very bad please Asus dont do that hence,-1
Excellent product Im happy,1
nic product,0
Mic is not working properly nobody hear my voice on call the earphone quality is very bad,-1
Product is goodBut it delivered very late,-1
It is good mobile with 6gb ram and 128gb storage It is worth for its price,1
Im very disappointed by this productI was update this mobile and my mobile become very slow and it hang to much,-1
Camera is quite good as usual for Oppo brand,0
really good  phone i like,1
Thanks to Flipkart for giving discount,0
iam facing screen flickering at low brightness and there is screen bleeding in my device I have checked other redmi note 7 pro but they dont have this issue and flifcart refuse to replace my products,0
very nyce mob value of mony,0
This is n awesome phone I have been using this for last 23 months  and its  very nice  No lag,1
Thanks for delivering it next day,0
camera lovers pls go head with this,0
nice phone but camera quality is low,0
Cons no faster charger,0
Camera Quality is Very Bad,-1
Not good micro phone pblm,-1
amazing phone with amazing featuresthanks flipkart for fast delivery,1
100 worth for the price,0
best choice,1
Worst phone Bought this phone this phone for my husband Few months later its speaker started giving problems Others could not hear him until he puts phone on loudspeaker Worst manufacturing by Lenovo Do not buy this product,-1
Awesome performance and has best optimization for games,1
worthy,1
Ram management is very unstable dont buy a 4GB ram variant usually only 1GB RAM available for the user camrsed its shortlived policy to offer only high midrange mobiles,0
Battery is not good afternoon using 5 months,-1
gaming is not good ,-1
battery back up is not sufficient for hole day internate users outside of the door too poor battery back up,0
Fill good,1
Not good dont go for this mobile,-1
georgious look camera needs some improvement and phone needs google camera support,0
Nice but not good,0
very good product,1
My LCD stopped working with 25 days Very bad quality product,-1
Not good camera not good finger sensor no available pattern lock,0
phone is overall good,1
Worth to buy phone is fast and sensitive touch screen good battery back up  quick charging no notification lights and phone is little bit thick if you are using covers no negative feed back from my side fully satisfied,0
Worst phone ever DONOT BUYthere is no jio signal,-1
Not up to the mark,0
Hangs lots of time even after system updates Compare to Redmi not a good product In app setting no ascending descending  order,-1
Worst productThough the technician visited problem didnt solve,-1
love it,1
Awesome phone  Thanks to Flipkart,1
Delivery man really great because time was exact Thanks to flipkart,1
Very bad mobile and I m not satisfied for service and mobile is defective,-1
Worst phone of ever I seen network lagging and heating so much,-1
Nice working,1
Dialer software is worst,-1
Everything is good,1
over all good,1
bad mobile,-1
awensome mobile,0
bad products,-1
Well,0
not good,-1
good  product overall I think but softwareprocessor is little slow,0
not good this device,-1
very very bad mobile total money poochi,-1
worst software and ui from lenovo,-1
Bad phone hanging kuthara phone,-1
osam value for money,0
Once again nailed it nice product                                          worth for money,1
Front cemra not good,-1
habby mobail Long  time,0
Worst service by Flipkart They delivered me out of order device,-1
osm product,0
superb purchase on lower cost during offer time,1
Price 1010,0
nic packeging n delivered in time,0
Budjet mobile happy to use,1
selfie camera not good,-1
Its not a Volte handset if you guys going to buy a VOLTE set just remeber worst product ever its continue restarting  Applications not working properly,-1
the phone is good,1
Battery pack up is not good mobile will be charging and nertnet use meansMobile be heat,-1
today I exchange my phone on flipkart,0
Very bad productnot meet the expectation,-1
It is one of the worst product from Lenovo I never recommend to anyone,-1
great quality and great service by Flipkart,1
worst selfie camera dnt buy this go for note 6 pro,-1
average mobile,0
Poor ram management,-1
god job,0
its a very ultimate mobile i got it exchange my mobile by 11500 rs only the camera is awsom and batry is excellent  total value for money,0
Awesome Mobile with awesome features,1
awsme,0
Its not good for games,-1
Its grt,0
battery backup is not more good so battery power grow 4500 mah,0
overall super phones,0
battery is very poor,-1
Got it at Exchange of old mobile for 16K very good mobile at this price but shipping was delayed  Great display and good battery backup and decent camera,1
Best phone on 13k range camera is awesome,1
Very bad phonesim card not working Flipkart is so bad I lost my time for Flipkart,-1
lenovo k6 power very bad,-1
average product but performance better,0
Heating issue  worst product,-1
nice mobile but less battery backup,0
Im facing display blinking issue on lowest brightness on this device,0
it have great camera with oswm displayperformance is very good as well as the look and feel with water drop displayits just oswmand it is also give the good buyback value with the Flipkart buyback offer i like this offer very much thankyou Flipkart,1
Very promising product but battery consumes very fast even 100 is not coming for a single day,0
must phone,0
worst smartphone that I purchased till now microphone is very week,-1
Battery backup is low as compared to real me 2,0
Weak signal and   hanging problem,-1
Worst product to buy Within a week the phone voice went low and not able to hear anything Service center is even more worst They are not covering it in warranty and not giving any time line for solving the issues Worst experience,-1
good working,1
speaker is not good ,-1
fantastic  mobile,1
EXLENT,0
Worst mobile phone continues heating problem,-1
Bad camera quality,-1
good product but camera and battery not good,0
sorry guysI mistakenly touched the stars dont consider my review,-1
Badly heateds also its charger is damaged,-1
